     1   -50.78193    -2.85782    -0.01687   -0.001592     -3.3571
     2   -50.78222    -4.08248    -0.00972   -0.000499     -3.3571
     3   -50.20476    -3.67427    -0.01922   -0.000896     -3.3571
     4   -49.62767    -4.49074    -0.02271   -0.000516     -3.3571
     5   -50.78122    -0.40873    -0.03072   -0.003158     -3.3571
     6   -50.78160    -1.63324    -0.02393   -0.002449     -3.3571
     7   -50.20398    -1.22508    -0.03195   -0.002440     -3.3571
     8   -50.20439    -2.44964    -0.02566   -0.001670     -3.3571
     9   -49.62681    -2.04146    -0.03407   -0.001739     -3.3571
    10   -49.62725    -3.26606    -0.02836   -0.000902     -3.3571
    11   -49.04970    -2.85786    -0.03708   -0.001014     -3.3571
    12   -49.05019    -4.08250    -0.03202    0.000016     -3.3571
    13   -48.47266    -3.67429    -0.04097   -0.000350     -3.3571
    14   -47.89571    -4.49075    -0.04582   -0.000142     -3.3571
    15   -50.20352    -0.00060    -0.03796   -0.003074     -3.3571
    16   -49.62632    -0.81693    -0.03964   -0.002450     -3.3571
    17   -49.04862    -0.40877    -0.04705   -0.002424     -3.3571
    18   -49.04918    -1.63328    -0.04214   -0.001789     -3.3571
    19   -48.47152    -1.22511    -0.04991   -0.001799     -3.3571
    20   -48.47211    -2.44967    -0.04546   -0.001098     -3.3571
    21   -47.89447    -2.04148    -0.05355   -0.001147     -3.3571
    22   -47.89510    -3.26608    -0.04962   -0.000418     -3.3571
    23   -47.31749    -2.85787    -0.05796   -0.000534     -3.3571
    24   -47.31816    -4.08251    -0.05462    0.000414     -3.3572
    25   -46.74058    -3.67430    -0.06313    0.000062     -3.3571
    26   -46.16375    -4.49076    -0.06909   -0.000047     -3.3572
    27   -48.47090    -0.00061    -0.05422   -0.002372     -3.3571
    28   -47.89382    -0.81694    -0.05745   -0.001792     -3.3571
    29   -47.31610    -0.40876    -0.06478   -0.001858     -3.3571
    30   -47.31680    -1.63329    -0.06139   -0.001248     -3.3571
    31   -46.73910    -1.22511    -0.06902   -0.001346     -3.3571
    32   -46.73985    -2.44967    -0.06605   -0.000668     -3.3571
    33   -46.16217    -2.04147    -0.07392   -0.000856     -3.3571
    34   -46.16296    -3.26608    -0.07142   -0.000153     -3.3571
    35   -45.58531    -2.85787    -0.07948   -0.000304     -3.3571
    36   -45.58615    -4.08251    -0.07749    0.000589     -3.3572
    37   -45.00851    -3.67430    -0.08568    0.000215     -3.3571
    38   -44.43180    -4.49076    -0.09252   -0.000075     -3.3572
    39   -46.73835    -0.00058    -0.07196   -0.001953     -3.3571
