    1    0.0000        0.00       65.64        0.00      -36.27    0.00000    0.00000    -338465.803832    12.195    17.123    34.165
    1    0.0000        0.00       65.64        0.00      -36.27    0.00000    0.00000    -338465.803832    12.195    17.123    34.165
