    8954       0     1  12.195  34.165 0.00
    17.734    24.174    33.644   4  4
    18.306    24.096    34.052   4  4
    18.211    23.395    34.052   6  6
    18.831    23.668    33.848   6  6
    19.355    23.240    33.644   6  6
    19.832    22.461    34.052   4  4
    13.825    29.701    34.052   6  6
    14.350    29.273    33.848   4  4
    15.970    28.339    33.848   4  4
    18.497    25.497    34.052   4  4
    19.451    23.940    33.644   6  6
    15.541    29.468    34.052   6  6
    16.161    29.740    33.848   6  6
    16.686    29.312    33.644   4  4
    17.687    28.105    33.848   4  4
    18.688    26.898    34.052   6  6
    17.258    29.234    34.052   4  4
    17.877    29.506    33.848   6  6
    17.782    28.806    33.848   4  4
    18.878    28.300    34.052   6  6
    18.783    27.599    34.052   4  4
    18.497    29.779    33.644   6  6
    19.069    29.701    34.052   6  6
    18.974    29.000    34.052   4  4
    19.594    29.273    33.848   4  4
     4.434     4.984    34.256   4  4
     5.006     5.062    34.664   6  6
     5.101     4.361    34.664   6  6
     5.625     4.789    34.460   6  6
     6.245     4.517    34.256   6  6
     6.054     5.918    34.256   4  4
     6.150     5.217    34.256   4  4
     7.342     5.023    34.460   6  6
     5.339     6.891    34.460   4  4
     7.771     6.151    34.256   6  6
     8.533     4.828    34.664   6  6
     9.058     5.256    34.460   4  4
     9.153     4.556    34.460   4  4
     9.678     4.984    34.256   4  4
    10.345     4.361    34.664   6  6
     5.053     8.993    34.460   4  4
     5.673     8.721    34.256   6  6
     5.768     8.020    34.256   6  6
     8.867     6.658    34.460   6  6
    10.250     5.062    34.664   6  6
    10.869     4.789    34.460   6  6
    11.394     5.217    34.256   4  4
    11.489     4.517    34.256   6  6
     4.338     9.966    34.664   4  4
     4.863    10.394    34.460   6  6
     4.958     9.694    34.460   4  4
     5.482    10.122    34.256   6  6
     7.485     8.253    34.256   4  4
     8.676     8.059    34.460   6  6
    10.583     6.891    34.460   4  4
    11.298     5.918    34.256   4  4
    12.586     5.023    34.460   6  6
    13.777     4.828    34.664   6  6
    14.397     4.556    34.460   4  4
     4.672    11.796    34.460   6  6
     4.767    11.095    34.460   6  6
     5.959    10.900    34.664   6  6
     6.054    10.200    34.664   6  6
     6.674     9.927    34.460   4  4
     7.199    10.355    34.256   4  4
     7.294     9.655    34.256   4  4
     8.581     8.759    34.460   4  4
    11.012     8.020    34.256   6  6
    13.015     6.151    34.256   6  6
    14.302     5.256    34.460   4  4
    14.922     4.984    34.256   4  4
    15.494     5.062    34.664   6  6
    15.589     4.361    34.664   6  6
    16.113     4.789    34.460   6  6
    16.733     4.517    34.256   6  6
     5.101    12.924    34.256   6  6
     5.196    12.224    34.256   6  6
     6.483    11.329    34.460   4  4
     7.008    11.757    34.256   4  4
     7.675    11.134    34.664   6  6
     7.771    10.433    34.664   6  6
     8.295    10.861    34.460   6  6
     8.390    10.161    34.460   6  6
     8.915    10.589    34.256   6  6
     9.010     9.888    34.256   6  6
     9.582     9.966    34.664   4  4
    10.202     9.694    34.460   4  4
    10.297     8.993    34.460   4  4
    10.917     8.721    34.256   6  6
    12.729     8.253    34.256   4  4
    14.111     6.658    34.460   6  6
    16.543     5.918    34.256   4  4
    16.638     5.217    34.256   4  4
    17.830     5.023    34.460   6  6
     6.197    13.430    34.460   6  6
     6.293    12.730    34.460   6  6
     8.819    11.290    34.256   4  4
     9.392    11.367    34.664   4  4
    10.011    11.095    34.460   6  6
    10.107    10.394    34.460   6  6
    10.726    10.122    34.256   6  6
    11.298    10.200    34.664   6  6
    11.918     9.927    34.460   4  4
    12.538     9.655    34.256   4  4
    13.825     8.759    34.460   4  4
    13.920     8.059    34.460   6  6
    15.827     6.891    34.460   4  4
    18.259     6.151    34.256   6  6
    19.022     4.828    34.664   6  6
    19.546     5.256    34.460   4  4
    19.641     4.556    34.460   4  4
     4.815    15.026    34.256   4  4
     6.007    14.832    34.460   6  6
     8.629    12.691    34.256   4  4
     9.916    11.796    34.460   6  6
    10.440    12.224    34.256   6  6
    11.203    10.900    34.664   6  6
    11.728    11.329    34.460   4  4
    12.443    10.355    34.256   4  4
    13.015    10.433    34.664   6  6
    13.634    10.161    34.460   6  6
    14.254     9.888    34.256   6  6
    15.541     8.993    34.460   4  4
    16.161     8.721    34.256   6  6
    16.256     8.020    34.256   6  6
    19.355     6.658    34.460   6  6
     4.624    16.428    34.256   4  4
     5.196    16.506    34.664   6  6
     5.911    15.532    34.460   4  4
     6.436    15.961    34.256   6  6
     6.531    15.260    34.256   4  4
     7.723    15.065    34.460   6  6
     8.343    14.793    34.256   4  4
    10.345    12.924    34.256   6  6
    11.537    12.730    34.460   6  6
    12.252    11.757    34.256   4  4
    12.919    11.134    34.664   6  6
    13.539    10.861    34.460   6  6
    14.064    11.290    34.256   4  4
    14.159    10.589    34.256   6  6
    14.826     9.966    34.664   4  4
    15.351    10.394    34.460   6  6
    15.446     9.694    34.460   4  4
    15.970    10.122    34.256   6  6
    17.973     8.253    34.256   4  4
    19.165     8.059    34.460   6  6
     4.434    17.829    34.256   4  4
     5.006    17.907    34.664   6  6
     5.101    17.206    34.664   6  6
     5.625    17.634    34.460   6  6
     5.721    16.934    34.460   6  6
     6.245    17.362    34.256   6  6
     6.340    16.661    34.256   6  6
     7.532    16.467    34.460   4  4
     8.152    16.194    34.256   4  4
     8.247    15.493    34.256   4  4
     8.915    14.871    34.664   6  6
    10.059    15.026    34.256   4  4
    11.441    13.430    34.460   6  6
    13.873    12.691    34.256   4  4
    14.636    11.367    34.664   4  4
    15.160    11.796    34.460   6  6
    15.255    11.095    34.460   6  6
    16.447    10.900    34.664   6  6
    16.543    10.200    34.664   6  6
    17.162     9.927    34.460   4  4
    17.687    10.355    34.256   4  4
    17.782     9.655    34.256   4  4
    19.069     8.759    34.460   4  4
     6.054    18.763    34.256   4  4
     6.150    18.063    34.256   4  4
     7.342    17.868    34.460   6  6
     8.629    16.973    34.664   6  6
     8.724    16.272    34.664   6  6
     9.344    15.999    34.460   4  4
     9.868    16.428    34.256   4  4
    11.155    15.532    34.460   4  4
    11.251    14.832    34.460   6  6
    11.775    15.260    34.256   4  4
    15.589    12.924    34.256   6  6
    15.684    12.224    34.256   6  6
    16.972    11.329    34.460   4  4
    17.496    11.757    34.256   4  4
    18.163    11.134    34.664   6  6
    18.259    10.433    34.664   6  6
    18.783    10.861    34.460   6  6
    18.878    10.161    34.460   6  6
    19.403    10.589    34.256   6  6
    19.498     9.888    34.256   6  6
     5.339    19.736    34.460   4  4
     7.771    18.997    34.256   6  6
     8.533    17.673    34.664   6  6
     9.058    18.101    34.460   4  4
     9.153    17.401    34.460   4  4
     9.678    17.829    34.256   4  4
    10.345    17.206    34.664   6  6
    10.440    16.506    34.664   6  6
    10.965    16.934    34.460   6  6
    11.585    16.661    34.256   6  6
    11.680    15.961    34.256   6  6
    12.967    15.065    34.460   6  6
    13.491    15.493    34.256   4  4
    13.587    14.793    34.256   4  4
    14.159    14.871    34.664   6  6
    16.686    13.430    34.460   6  6
    16.781    12.730    34.460   6  6
    19.308    11.290    34.256   4  4
    19.880    11.367    34.664   4  4
     5.053    21.838    34.460   4  4
     5.673    21.566    34.256   6  6
     5.768    20.865    34.256   6  6
     8.867    19.503    34.460   6  6
    10.250    17.907    34.664   6  6
    10.869    17.634    34.460   6  6
    11.394    18.063    34.256   4  4
    11.489    17.362    34.256   6  6
    12.776    16.467    34.460   4  4
    13.396    16.194    34.256   4  4
    13.968    16.272    34.664   6  6
    14.588    15.999    34.460   4  4
    15.303    15.026    34.256   4  4
    16.495    14.832    34.460   6  6
    19.117    12.691    34.256   4  4
     4.338    22.811    34.664   4  4
     4.863    23.240    34.460   6  6
     4.958    22.539    34.460   4  4
     5.482    22.967    34.256   6  6
     7.485    21.099    34.256   4  4
     8.676    20.904    34.460   6  6
    10.583    19.736    34.460   4  4
    11.298    18.763    34.256   4  4
    12.586    17.868    34.460   6  6
    13.777    17.673    34.664   6  6
    13.873    16.973    34.664   6  6
    14.397    17.401    34.460   4  4
    15.112    16.428    34.256   4  4
    15.684    16.506    34.664   6  6
    16.399    15.532    34.460   4  4
    16.924    15.961    34.256   6  6
    17.019    15.260    34.256   4  4
    18.211    15.065    34.460   6  6
    18.831    14.793    34.256   4  4
     4.672    24.641    34.460   6  6
     4.767    23.940    34.460   6  6
     5.959    23.746    34.664   6  6
     6.054    23.045    34.664   6  6
     6.674    22.772    34.460   4  4
     7.199    23.201    34.256   4  4
     7.294    22.500    34.256   4  4
     8.581    21.605    34.460   4  4
    11.012    20.865    34.256   6  6
    13.015    18.997    34.256   6  6
    14.302    18.101    34.460   4  4
    14.922    17.829    34.256   4  4
    15.494    17.907    34.664   6  6
    15.589    17.206    34.664   6  6
    16.113    17.634    34.460   6  6
    16.209    16.934    34.460   6  6
    16.733    17.362    34.256   6  6
    16.829    16.661    34.256   6  6
    18.020    16.467    34.460   4  4
    18.640    16.194    34.256   4  4
    18.735    15.493    34.256   4  4
    19.403    14.871    34.664   6  6
     5.101    25.770    34.256   6  6
     5.196    25.069    34.256   6  6
     6.483    24.174    34.460   4  4
     7.008    24.602    34.256   4  4
     7.675    23.979    34.664   6  6
     7.771    23.278    34.664   6  6
     8.295    23.707    34.460   6  6
     8.390    23.006    34.460   6  6
     8.915    23.434    34.256   6  6
     9.010    22.734    34.256   6  6
     9.582    22.811    34.664   4  4
    10.202    22.539    34.460   4  4
    10.297    21.838    34.460   4  4
    10.917    21.566    34.256   6  6
    12.729    21.099    34.256   4  4
    14.111    19.503    34.460   6  6
    16.543    18.763    34.256   4  4
    16.638    18.063    34.256   4  4
    17.830    17.868    34.460   6  6
    19.117    16.973    34.664   6  6
    19.212    16.272    34.664   6  6
    19.832    15.999    34.460   4  4
     6.197    26.276    34.460   6  6
     6.293    25.575    34.460   6  6
     8.819    24.135    34.256   4  4
     9.392    24.213    34.664   4  4
    10.011    23.940    34.460   6  6
    10.107    23.240    34.460   6  6
    10.726    22.967    34.256   6  6
    11.298    23.045    34.664   6  6
    11.918    22.772    34.460   4  4
    12.538    22.500    34.256   4  4
    13.825    21.605    34.460   4  4
    13.920    20.904    34.460   6  6
    15.827    19.736    34.460   4  4
    18.259    18.997    34.256   6  6
    19.022    17.673    34.664   6  6
    19.546    18.101    34.460   4  4
    19.641    17.401    34.460   4  4
     4.815    27.872    34.256   4  4
     6.007    27.677    34.460   6  6
     8.629    25.536    34.256   4  4
     9.916    24.641    34.460   6  6
    10.440    25.069    34.256   6  6
    11.203    23.746    34.664   6  6
    11.728    24.174    34.460   4  4
    12.443    23.201    34.256   4  4
    13.015    23.278    34.664   6  6
    13.634    23.006    34.460   6  6
    14.254    22.734    34.256   6  6
    15.541    21.838    34.460   4  4
    16.161    21.566    34.256   6  6
    16.256    20.865    34.256   6  6
    19.355    19.503    34.460   6  6
     4.624    29.273    34.256   4  4
     5.196    29.351    34.664   6  6
     5.911    28.378    34.460   4  4
     6.436    28.806    34.256   6  6
     6.531    28.105    34.256   4  4
     7.723    27.911    34.460   6  6
     8.343    27.638    34.256   4  4
    10.345    25.770    34.256   6  6
    11.537    25.575    34.460   6  6
    12.252    24.602    34.256   4  4
    12.919    23.979    34.664   6  6
    13.539    23.707    34.460   6  6
    14.064    24.135    34.256   4  4
    14.159    23.434    34.256   6  6
    14.826    22.811    34.664   4  4
    15.351    23.240    34.460   6  6
    15.446    22.539    34.460   4  4
    15.970    22.967    34.256   6  6
    17.973    21.099    34.256   4  4
    19.165    20.904    34.460   6  6
     5.721    29.779    34.460   6  6
     6.340    29.506    34.256   6  6
     7.532    29.312    34.460   4  4
     8.152    29.039    34.256   4  4
     8.247    28.339    34.256   4  4
     8.915    27.716    34.664   6  6
    10.059    27.872    34.256   4  4
    11.441    26.276    34.460   6  6
    13.873    25.536    34.256   4  4
    14.636    24.213    34.664   4  4
    15.160    24.641    34.460   6  6
    15.255    23.940    34.460   6  6
    16.447    23.746    34.664   6  6
    16.543    23.045    34.664   6  6
    17.162    22.772    34.460   4  4
    17.687    23.201    34.256   4  4
    17.782    22.500    34.256   4  4
    19.069    21.605    34.460   4  4
     8.629    29.818    34.664   6  6
     8.724    29.117    34.664   6  6
     9.344    28.845    34.460   4  4
     9.868    29.273    34.256   4  4
    11.155    28.378    34.460   4  4
    11.251    27.677    34.460   6  6
    11.775    28.105    34.256   4  4
    15.589    25.770    34.256   6  6
    15.684    25.069    34.256   6  6
    16.972    24.174    34.460   4  4
    17.496    24.602    34.256   4  4
    18.163    23.979    34.664   6  6
    18.259    23.278    34.664   6  6
    18.783    23.707    34.460   6  6
    18.878    23.006    34.460   6  6
    19.403    23.434    34.256   6  6
    19.498    22.734    34.256   6  6
    10.440    29.351    34.664   6  6
    10.965    29.779    34.460   6  6
    11.585    29.506    34.256   6  6
    11.680    28.806    34.256   6  6
    12.967    27.911    34.460   6  6
    13.491    28.339    34.256   4  4
    13.587    27.638    34.256   4  4
    14.159    27.716    34.664   6  6
    16.686    26.276    34.460   6  6
    16.781    25.575    34.460   6  6
    19.308    24.135    34.256   4  4
    19.880    24.213    34.664   4  4
    12.776    29.312    34.460   4  4
    13.396    29.039    34.256   4  4
    13.968    29.117    34.664   6  6
    14.588    28.845    34.460   4  4
    15.303    27.872    34.256   4  4
    16.495    27.677    34.460   6  6
    19.117    25.536    34.256   4  4
    13.873    29.818    34.664   6  6
    15.112    29.273    34.256   4  4
    15.684    29.351    34.664   6  6
    16.399    28.378    34.460   4  4
    16.924    28.806    34.256   6  6
    17.019    28.105    34.256   4  4
    18.211    27.911    34.460   6  6
    18.831    27.638    34.256   4  4
    16.209    29.779    34.460   6  6
    16.829    29.506    34.256   6  6
    18.020    29.312    34.460   4  4
    18.640    29.039    34.256   4  4
    18.735    28.339    34.256   4  4
    19.403    27.716    34.664   6  6
    19.117    29.818    34.664   6  6
    19.212    29.117    34.664   6  6
    19.832    28.845    34.460   4  4
     4.624     4.906    31.807  23 23
     4.577     4.556    32.419  23 23
     5.149     4.478    31.603  23 23
     4.720     5.607    33.032  23 23
     4.672     5.256    33.644  23 23
     4.624     4.906    33.032  23 23
     4.577     4.556    33.644  23 23
     5.196     4.828    33.440  23 23
     5.149     4.478    34.052  23 23
     4.291     6.735    32.011  23 23
     4.815     6.307    31.807  23 23
     4.767     5.957    32.419  23 23
     4.720     5.607    31.807  23 23
     4.672     5.256    32.419  23 23
     5.292     5.529    32.215  23 23
     5.244     5.178    32.827  23 23
     5.196     4.828    32.215  23 23
     5.149     4.478    32.827  23 23
     5.768     4.750    32.623  23 23
     5.721     4.400    33.236  23 23
     5.339     5.879    31.603  23 23
     5.244     5.178    31.603  23 23
     5.816     5.101    32.011  23 23
     5.721     4.400    32.011  23 23
     6.340     4.672    31.807  23 23
     6.293     4.322    32.419  23 23
     4.338     7.086    33.848  23 23
     4.434     7.786    32.623  23 23
     4.386     7.436    33.236  23 23
     4.338     7.086    32.623  23 23
     4.291     6.735    33.236  23 23
     4.910     7.008    33.032  23 23
     4.863     6.658    33.644  23 23
     4.815     6.307    33.032  23 23
     4.767     5.957    33.644  23 23
     5.387     6.229    33.440  23 23
     5.339     5.879    34.052  23 23
     5.292     5.529    33.440  23 23
     5.244     5.178    34.052  23 23
     5.864     5.451    33.848  23 23
     5.768     4.750    33.848  23 23
     4.481     8.137    32.011  23 23
     4.386     7.436    32.011  23 23
     5.006     7.708    31.807  23 23
     4.958     7.358    32.419  23 23
     4.910     7.008    31.807  23 23
     4.863     6.658    32.419  23 23
     5.482     6.930    32.215  23 23
     5.435     6.580    32.827  23 23
     5.387     6.229    32.215  23 23
     5.339     5.879    32.827  23 23
     5.959     6.151    32.623  23 23
     5.911     5.801    33.236  23 23
     5.864     5.451    32.623  23 23
     5.816     5.101    33.236  23 23
     6.436     5.373    33.032  23 23
     6.388     5.023    33.644  23 23
     6.340     4.672    33.032  23 23
     6.293     4.322    33.644  23 23
     6.913     4.594    33.440  23 23
     5.530     7.280    31.603  23 23
     5.435     6.580    31.603  23 23
     6.007     6.502    32.011  23 23
     5.911     5.801    32.011  23 23
     6.531     6.074    31.807  23 23
     6.483     5.723    32.419  23 23
     6.436     5.373    31.807  23 23
     6.388     5.023    32.419  23 23
     7.008     5.295    32.215  23 23
     6.960     4.945    32.827  23 23
     6.913     4.594    32.215  23 23
     7.485     4.517    32.623  23 23
     7.056     5.645    31.603  23 23
     6.960     4.945    31.603  23 23
     7.532     4.867    32.011  23 23
     8.057     4.439    31.807  23 23
     4.529     8.487    33.848  23 23
     4.434     7.786    33.848  23 23
     4.624     9.188    32.623  23 23
     4.577     8.837    33.236  23 23
     4.529     8.487    32.623  23 23
     4.481     8.137    33.236  23 23
     5.101     8.409    33.032  23 23
     5.053     8.059    33.644  23 23
     5.006     7.708    33.032  23 23
     4.958     7.358    33.644  23 23
     5.578     7.631    33.440  23 23
     5.530     7.280    34.052  23 23
     5.482     6.930    33.440  23 23
     5.435     6.580    34.052  23 23
     6.054     6.852    33.848  23 23
     5.959     6.151    33.848  23 23
     4.672     9.538    32.011  23 23
     4.577     8.837    32.011  23 23
     5.196     9.110    31.807  23 23
     5.149     8.759    32.419  23 23
     5.101     8.409    31.807  23 23
     5.053     8.059    32.419  23 23
     5.673     8.331    32.215  23 23
     5.625     7.981    32.827  23 23
     5.578     7.631    32.215  23 23
     5.530     7.280    32.827  23 23
     6.150     7.553    32.623  23 23
     6.102     7.202    33.236  23 23
     6.054     6.852    32.623  23 23
     6.007     6.502    33.236  23 23
     6.627     6.774    33.032  23 23
     6.579     6.424    33.644  23 23
     6.531     6.074    33.032  23 23
     6.483     5.723    33.644  23 23
     7.103     5.996    33.440  23 23
     7.056     5.645    34.052  23 23
     7.008     5.295    33.440  23 23
     6.960     4.945    34.052  23 23
     7.580     5.217    33.848  23 23
     7.485     4.517    33.848  23 23
     5.721     8.682    31.603  23 23
