     1    -7.06746   -12.05885     0.03721   -0.138553     -3.2826
     2    -6.97883   -12.75971     0.02588   -0.359738     -3.2824
     3    -7.24428   -10.65376     0.05690    0.171205     -3.2828
     4    -7.15562   -11.35676     0.04835    0.044145     -3.2828
     5    -5.34955   -11.82194     0.04888    0.177699     -3.2822
     6    -5.26192   -12.52043     0.03647   -0.019489     -3.2822
     7    -7.43405    -9.24552     0.05550    0.259076     -3.2824
     8    -7.33550    -9.94974     0.06069    0.271308     -3.2826
     9    -5.52638   -10.41895     0.06753    0.427615     -3.2822
    10    -5.43730   -11.12152     0.06011    0.330446     -3.2821
    11    -3.62887   -11.58967     0.04848    0.056047     -3.2825
    12    -3.54133   -12.28935     0.03782   -0.110307     -3.2826
    13    -1.73478   -12.75971     0.02588   -0.359738     -3.2824
    14    -7.65498    -7.84480     0.02413   -0.372436     -3.2824
    15    -7.54306    -8.54339     0.04005   -0.029544     -3.2817
    16    -5.72069    -9.01139     0.06067    0.432826     -3.2817
    17    -5.61932    -9.71514     0.06877    0.489589     -3.2818
    18    -3.80672   -10.18506     0.06572    0.365100     -3.2818
    19    -3.71685   -10.88796     0.05891    0.217088     -3.2824
    20    -1.91157   -11.35676     0.04835    0.044145     -3.2828
    21    -1.82341   -12.05885     0.03721   -0.138553     -3.2826
    22    -0.01787   -12.52043     0.03647   -0.019489     -3.2822
    23    -7.75519    -7.14689     0.02171   -0.423420     -3.2827
    24    -5.94203    -7.61162     0.02820   -0.184022     -3.2812
    25    -5.83212    -8.30969     0.04369    0.136094     -3.2817
    26    -4.00756    -8.78019     0.05142    0.253878     -3.2812
    27    -3.90214    -9.48215     0.06477    0.461040     -3.2811
    28    -2.09145    -9.94974     0.06069    0.271308     -3.2826
    29    -2.00024   -10.65376     0.05690    0.171205     -3.2828
    30    -0.19326   -11.12152     0.06011    0.330446     -3.2821
    31    -0.10551   -11.82194     0.04888    0.177699     -3.2822
    32     1.70272   -12.28935     0.03782   -0.110307     -3.2826
    33    -6.12424    -6.21623     0.03417   -0.202067     -3.2825
    34    -6.03656    -6.91577     0.02485   -0.342093     -3.2826
    35    -4.22760    -7.38265     0.02059   -0.475444     -3.2823
    36    -4.12113    -8.08091     0.03040   -0.266358     -3.2819
    37    -2.29902    -8.54339     0.04005   -0.029544     -3.2817
    38    -2.19000    -9.24552     0.05550    0.259076     -3.2824
    39    -0.37528    -9.71514     0.06877    0.489589     -3.2818
    40    -0.28234   -10.41895     0.06753    0.427615     -3.2822
    41     1.52719   -10.88796     0.05891    0.217088     -3.2824
    42     1.61518   -11.58967     0.04848    0.056047     -3.2825
    43     3.42063   -12.05885     0.03721   -0.138553     -3.2826
    44     3.50926   -12.75971     0.02588   -0.359738     -3.2824
    45    -6.29691    -4.81072     0.05716    0.149781     -3.2826
    46    -6.21055    -5.51405     0.04649    0.005225     -3.2825
    47    -4.40650    -5.98117     0.03797   -0.104295     -3.2826
    48    -4.31907    -6.68214     0.02732   -0.268802     -3.2820
    49    -2.51114    -7.14689     0.02171   -0.423420     -3.2827
    50    -2.41094    -7.84480     0.02413   -0.372436     -3.2824
    51    -0.58808    -8.30969     0.04369    0.136094     -3.2817
    52    -0.47665    -9.01139     0.06067    0.432826     -3.2817
