   36370,         1,      4.814927,     23.434160,     33.848001,      4.934089,
   36387,         3,      6.435813,     22.499961,     33.848001,      2.054221,
   36458,         1,      8.867143,     18.957791,     34.052125,      3.191511,
   36512,         3,     10.488029,     18.023593,     34.052125,      2.458273,
   36514,         1,     10.392683,     17.322944,     34.052125,      7.464698,
   36515,         2,     11.012433,     17.595418,     33.848001,      2.441241,
   36516,         1,     10.917087,     16.894769,     33.848001,      3.194641,
   36580,         3,     11.441492,     16.466595,     33.643877,      4.812225,
   36582,         3,     12.013569,     16.388745,     34.052125,     10.659896,
   36585,         2,     12.537974,     15.960570,     33.848001,      3.008278,
   36586,         3,     12.442627,     15.259921,     33.848001,      2.202367,
   36664,         3,     13.539109,     14.753897,     34.052125,      3.271976,
   36666,         1,     13.443763,     14.053248,     34.052125,      2.164785,
   36759,         1,     15.589054,     12.690875,     33.848001,      2.896316,
   36858,         1,     16.494843,     10.783552,     34.052125,      1.986617,
   36962,         3,     17.543652,      9.927204,     33.643877,      2.308454,
   36964,         2,     18.115730,      9.849354,     34.052125,      3.271879,
   36966,         3,     18.020383,      9.148705,     34.052125,      2.537419,
   37076,         1,     19.164539,      8.993005,     33.643877,      1.853843,
   38511,         1,      5.100965,     25.536107,     33.848001,      2.896316,
   38528,         1,      6.006755,     23.628785,     34.052125,      1.986617,
   38556,         3,      7.055564,     22.772436,     33.643877,      2.308454,
   38558,         2,      7.627641,     22.694586,     34.052125,      3.271879,
   38560,         3,      7.532295,     21.993937,     34.052125,      2.537419,
   38600,         1,      8.676450,     21.838237,     33.643877,      1.853843,
   38664,         2,     10.583375,     18.724242,     34.052125,     10.411069,
   38728,         2,     11.632184,     17.867893,     33.643877,      3.941312,
   38730,         3,     12.204262,     17.790043,     34.052125,      3.932639,
   38733,         1,     12.728666,     17.361868,     33.848001,      6.362526,
   38734,         2,     12.633320,     16.661219,     33.848001,      7.049888,
   38802,         1,     13.253070,     16.933694,     33.643877,      1.949576,
   38806,         1,     13.729802,     16.155195,     34.052125,      2.693530,
   38808,         1,     13.634456,     15.454546,     34.052125,      6.643657,
   38982,         1,     16.780882,     12.885500,     34.052125,      4.151152,
   38984,         2,     16.685536,     12.184850,     34.052125,      3.396503,
   38986,         3,     17.209940,     11.756676,     33.848001,      1.780878,
   39081,         3,     17.734345,     11.328502,     33.643877,      2.701565,
   39083,         1,     18.306422,     11.250652,     34.052125,      2.474269,
   39085,         1,     18.211076,     10.550003,     34.052125,      4.558405,
   39086,         1,     18.830827,     10.822477,     33.848001,      2.868486,
   39087,         1,     18.735480,     10.121828,     33.848001,      1.759178,
   39189,         1,     19.355231,     10.394303,     33.643877,      2.384014,
   39191,         1,     19.259885,      9.693654,     33.643877,      1.791870,
