    17.973    17.362    33.848   2  2
    18.592    17.634    33.644   2  2
    18.497    16.934    33.644   2  2
    19.594    16.428    33.848   2  2
     8.009    29.779    33.644   2  2
     9.106    29.273    33.848   2  2
     9.630    28.845    33.644   2  2
     9.535    28.144    33.644   2  2
    11.155    27.210    33.644   2  2
    11.060    26.509    33.644   2  2
    12.681    25.575    33.644   2  2
    12.586    24.874    33.644   2  2
    14.207    23.940    33.644   2  2
    14.111    23.240    33.644   2  2
    15.732    22.305    33.644   2  2
    15.637    21.605    33.644   2  2
    17.258    20.670    33.644   2  2
    17.162    19.970    33.644   2  2
    18.783    19.036    33.644   2  2
    18.688    18.335    33.644   2  2
    19.784    17.829    33.848   2  2
    11.346    28.611    33.644   2  2
    11.251    27.911    33.644   2  2
    12.872    26.976    33.644   2  2
    12.776    26.276    33.644   2  2
    14.397    25.341    33.644   2  2
    14.302    24.641    33.644   2  2
    15.303    23.434    33.848   2  2
    15.923    23.707    33.644   2  2
    15.827    23.006    33.644   2  2
    17.448    22.072    33.644   2  2
    17.353    21.371    33.644   2  2
    18.974    20.437    33.644   2  2
    18.878    19.736    33.644   2  2
    11.441    29.312    33.644   2  2
    13.062    28.378    33.644   2  2
    12.967    27.677    33.644   2  2
    14.588    26.743    33.644   2  2
    14.493    26.042    33.644   2  2
    16.113    25.108    33.644   2  2
    16.018    24.407    33.644   2  2
    17.544    22.772    33.644   2  2
    19.165    21.838    33.644   2  2
    19.069    21.138    33.644   2  2
    12.633    29.506    33.848   2  2
    13.253    29.779    33.644   2  2
    13.158    29.078    33.644   2  2
    14.779    28.144    33.644   2  2
    14.683    27.443    33.644   2  2
    16.304    26.509    33.644   2  2
    16.209    25.809    33.644   2  2
    17.830    24.874    33.644   2  2
    17.734    24.174    33.644   2  2
    19.355    23.240    33.644   2  2
    19.260    22.539    33.644   2  2
    14.350    29.273    33.848   2  2
    14.874    28.845    33.644   2  2
    16.495    27.911    33.644   2  2
    16.399    27.210    33.644   2  2
    18.020    26.276    33.644   2  2
    17.925    25.575    33.644   2  2
    19.546    24.641    33.644   2  2
    19.451    23.940    33.644   2  2
    16.686    29.312    33.644   2  2
    16.590    28.611    33.644   2  2
    18.211    27.677    33.644   2  2
    18.116    26.976    33.644   2  2
    19.737    26.042    33.644   2  2
    19.641    25.341    33.644   2  2
    17.877    29.506    33.848   2  2
    18.402    29.078    33.644   2  2
    18.306    28.378    33.644   2  2
    19.927    27.443    33.644   2  2
    19.832    26.743    33.644   2  2
    18.497    29.779    33.644   2  2
    19.594    29.273    33.848   2  2
     5.006     5.062    34.664   2  2
     5.101     4.361    34.664   2  2
     6.245     4.517    34.256   2  2
     4.815     6.463    34.664   2  2
     4.910     5.762    34.664   2  2
     6.722     5.295    34.664   2  2
     4.624     7.864    34.664   2  2
     4.720     7.164    34.664   2  2
     6.531     6.696    34.664   2  2
     6.627     5.996    34.664   2  2
     8.438     5.529    34.664   2  2
     8.533     4.828    34.664   2  2
     9.153     4.556    34.460   2  2
    10.345     4.361    34.664   2  2
     4.434     9.265    34.664   2  2
     4.529     8.565    34.664   2  2
     6.340     8.098    34.664   2  2
     6.436     7.397    34.664   2  2
     8.247     6.930    34.664   2  2
     8.343     6.229    34.664   2  2
    10.154     5.762    34.664   2  2
    10.250     5.062    34.664   2  2
    11.489     4.517    34.256   2  2
     4.338     9.966    34.664   2  2
     4.863    10.394    34.460   2  2
     6.150     9.499    34.664   2  2
     6.245     8.798    34.664   2  2
     8.057     8.331    34.664   2  2
     8.152     7.631    34.664   2  2
     9.964     7.164    34.664   2  2
    10.059     6.463    34.664   2  2
    11.871     5.996    34.664   2  2
    11.966     5.295    34.664   2  2
    13.777     4.828    34.664   2  2
    14.397     4.556    34.460   2  2
     4.767    11.095    34.460   2  2
     5.959    10.900    34.664   2  2
     6.054    10.200    34.664   2  2
     6.674     9.927    34.460   2  2
     7.199    10.355    34.256   2  2
     7.866     9.733    34.664   2  2
     7.961     9.032    34.664   2  2
     9.773     8.565    34.664   2  2
     9.868     7.864    34.664   2  2
    11.680     7.397    34.664   2  2
    11.775     6.696    34.664   2  2
    13.587     6.229    34.664   2  2
    13.682     5.529    34.664   2  2
    15.494     5.062    34.664   2  2
    15.589     4.361    34.664   2  2
    16.733     4.517    34.256   2  2
     5.768    12.302    34.664   2  2
     5.864    11.601    34.664   2  2
     6.483    11.329    34.460   2  2
     7.103    11.056    34.256   2  2
     7.675    11.134    34.664   2  2
     7.771    10.433    34.664   2  2
     8.915    10.589    34.256   2  2
     9.582     9.966    34.664   2  2
     9.678     9.265    34.664   2  2
    11.489     8.798    34.664   2  2
    11.585     8.098    34.664   2  2
    13.396     7.631    34.664   2  2
    13.491     6.930    34.664   2  2
    15.303     6.463    34.664   2  2
    15.398     5.762    34.664   2  2
    17.210     5.295    34.664   2  2
     5.578    13.703    34.664   2  2
     5.673    13.002    34.664   2  2
     7.485    12.535    34.664   2  2
     7.580    11.835    34.664   2  2
     9.392    11.367    34.664   2  2
    10.011    11.095    34.460   2  2
    10.107    10.394    34.460   2  2
    11.298    10.200    34.664   2  2
    11.394     9.499    34.664   2  2
    11.918     9.927    34.460   2  2
    13.205     9.032    34.664   2  2
    13.301     8.331    34.664   2  2
    15.112     7.864    34.664   2  2
    15.208     7.164    34.664   2  2
    17.019     6.696    34.664   2  2
    17.115     5.996    34.664   2  2
    18.926     5.529    34.664   2  2
    19.022     4.828    34.664   2  2
    19.641     4.556    34.460   2  2
     5.387    15.104    34.664   2  2
     5.482    14.404    34.664   2  2
     7.294    13.936    34.664   2  2
     7.389    13.236    34.664   2  2
     9.201    12.769    34.664   2  2
     9.296    12.068    34.664   2  2
    11.108    11.601    34.664   2  2
    11.203    10.900    34.664   2  2
    11.728    11.329    34.460   2  2
    12.347    11.056    34.256   2  2
    12.443    10.355    34.256   2  2
    13.015    10.433    34.664   2  2
    13.110     9.733    34.664   2  2
    14.922     9.265    34.664   2  2
    15.017     8.565    34.664   2  2
    16.829     8.098    34.664   2  2
    16.924     7.397    34.664   2  2
    18.735     6.930    34.664   2  2
    18.831     6.229    34.664   2  2
     5.196    16.506    34.664   2  2
     5.292    15.805    34.664   2  2
     7.103    15.338    34.664   2  2
     7.199    14.637    34.664   2  2
     9.010    14.170    34.664   2  2
     9.106    13.469    34.664   2  2
    10.917    13.002    34.664   2  2
    11.012    12.302    34.664   2  2
    12.824    11.835    34.664   2  2
    12.919    11.134    34.664   2  2
    14.159    10.589    34.256   2  2
    14.826     9.966    34.664   2  2
    15.351    10.394    34.460   2  2
    16.638     9.499    34.664   2  2
    16.733     8.798    34.664   2  2
    18.545     8.331    34.664   2  2
    18.640     7.631    34.664   2  2
     5.006    17.907    34.664   2  2
     5.101    17.206    34.664   2  2
     6.245    17.362    34.256   2  2
     6.340    16.661    34.256   2  2
     7.008    16.038    34.664   2  2
     8.819    15.571    34.664   2  2
     8.915    14.871    34.664   2  2
    10.726    14.404    34.664   2  2
    10.822    13.703    34.664   2  2
    12.633    13.236    34.664   2  2
    12.729    12.535    34.664   2  2
    14.540    12.068    34.664   2  2
    14.636    11.367    34.664   2  2
    15.255    11.095    34.460   2  2
    16.447    10.900    34.664   2  2
    16.543    10.200    34.664   2  2
    17.162     9.927    34.460   2  2
    17.687    10.355    34.256   2  2
    18.354     9.733    34.664   2  2
    18.449     9.032    34.664   2  2
     4.815    19.308    34.664   2  2
     4.910    18.607    34.664   2  2
     6.722    18.140    34.664   2  2
     8.629    16.973    34.664   2  2
     8.724    16.272    34.664   2  2
     9.249    16.700    34.460   2  2
    10.536    15.805    34.664   2  2
    10.631    15.104    34.664   2  2
    12.443    14.637    34.664   2  2
    12.538    13.936    34.664   2  2
    14.350    13.469    34.664   2  2
    14.445    12.769    34.664   2  2
    16.256    12.302    34.664   2  2
    16.352    11.601    34.664   2  2
    16.972    11.329    34.460   2  2
    17.591    11.056    34.256   2  2
    18.163    11.134    34.664   2  2
    18.259    10.433    34.664   2  2
    19.403    10.589    34.256   2  2
     4.624    20.709    34.664   2  2
     4.720    20.009    34.664   2  2
     6.531    19.542    34.664   2  2
     6.627    18.841    34.664   2  2
     8.438    18.374    34.664   2  2
     8.533    17.673    34.664   2  2
     9.153    17.401    34.460   2  2
    10.345    17.206    34.664   2  2
    10.440    16.506    34.664   2  2
    11.585    16.661    34.256   2  2
    12.252    16.038    34.664   2  2
    12.347    15.338    34.664   2  2
    14.159    14.871    34.664   2  2
    14.254    14.170    34.664   2  2
    16.066    13.703    34.664   2  2
    16.161    13.002    34.664   2  2
    17.973    12.535    34.664   2  2
    18.068    11.835    34.664   2  2
    19.880    11.367    34.664   2  2
     4.434    22.111    34.664   2  2
     4.529    21.410    34.664   2  2
     6.340    20.943    34.664   2  2
     6.436    20.242    34.664   2  2
     8.247    19.775    34.664   2  2
     8.343    19.075    34.664   2  2
    10.154    18.607    34.664   2  2
    10.250    17.907    34.664   2  2
    11.489    17.362    34.256   2  2
    13.968    16.272    34.664   2  2
    14.064    15.571    34.664   2  2
    15.875    15.104    34.664   2  2
    15.970    14.404    34.664   2  2
    17.782    13.936    34.664   2  2
    17.877    13.236    34.664   2  2
    19.689    12.769    34.664   2  2
    19.784    12.068    34.664   2  2
     4.338    22.811    34.664   2  2
     4.863    23.240    34.460   2  2
     6.150    22.344    34.664   2  2
     6.245    21.644    34.664   2  2
     8.057    21.177    34.664   2  2
     8.152    20.476    34.664   2  2
     9.964    20.009    34.664   2  2
    10.059    19.308    34.664   2  2
    11.871    18.841    34.664   2  2
    11.966    18.140    34.664   2  2
    13.777    17.673    34.664   2  2
    13.873    16.973    34.664   2  2
    14.397    17.401    34.460   2  2
    14.493    16.700    34.460   2  2
    15.684    16.506    34.664   2  2
    15.780    15.805    34.664   2  2
    17.591    15.338    34.664   2  2
    17.687    14.637    34.664   2  2
    19.498    14.170    34.664   2  2
    19.594    13.469    34.664   2  2
     4.767    23.940    34.460   2  2
     5.959    23.746    34.664   2  2
     6.054    23.045    34.664   2  2
     6.674    22.772    34.460   2  2
     7.199    23.201    34.256   2  2
     7.866    22.578    34.664   2  2
     7.961    21.877    34.664   2  2
     9.773    21.410    34.664   2  2
     9.868    20.709    34.664   2  2
    11.680    20.242    34.664   2  2
    11.775    19.542    34.664   2  2
    13.587    19.075    34.664   2  2
    13.682    18.374    34.664   2  2
    15.494    17.907    34.664   2  2
    15.589    17.206    34.664   2  2
    16.733    17.362    34.256   2  2
    16.829    16.661    34.256   2  2
    17.496    16.038    34.664   2  2
    19.308    15.571    34.664   2  2
    19.403    14.871    34.664   2  2
     5.768    25.147    34.664   2  2
     5.864    24.446    34.664   2  2
     6.483    24.174    34.460   2  2
     7.103    23.901    34.256   2  2
     7.675    23.979    34.664   2  2
     7.771    23.278    34.664   2  2
     8.915    23.434    34.256   2  2
     9.582    22.811    34.664   2  2
     9.678    22.111    34.664   2  2
    11.489    21.644    34.664   2  2
    11.585    20.943    34.664   2  2
    13.396    20.476    34.664   2  2
    13.491    19.775    34.664   2  2
    15.303    19.308    34.664   2  2
    15.398    18.607    34.664   2  2
    17.210    18.140    34.664   2  2
    19.117    16.973    34.664   2  2
    19.212    16.272    34.664   2  2
    19.737    16.700    34.460   2  2
     5.578    26.548    34.664   2  2
     5.673    25.848    34.664   2  2
     7.485    25.380    34.664   2  2
     7.580    24.680    34.664   2  2
     9.392    24.213    34.664   2  2
    10.011    23.940    34.460   2  2
    10.107    23.240    34.460   2  2
    11.298    23.045    34.664   2  2
    11.394    22.344    34.664   2  2
    11.918    22.772    34.460   2  2
    13.205    21.877    34.664   2  2
    13.301    21.177    34.664   2  2
    15.112    20.709    34.664   2  2
    15.208    20.009    34.664   2  2
    17.019    19.542    34.664   2  2
    17.115    18.841    34.664   2  2
    18.926    18.374    34.664   2  2
    19.022    17.673    34.664   2  2
    19.641    17.401    34.460   2  2
     5.387    27.949    34.664   2  2
     5.482    27.249    34.664   2  2
     7.294    26.782    34.664   2  2
     7.389    26.081    34.664   2  2
     9.201    25.614    34.664   2  2
     9.296    24.913    34.664   2  2
    11.108    24.446    34.664   2  2
    11.203    23.746    34.664   2  2
    11.728    24.174    34.460   2  2
    12.347    23.901    34.256   2  2
    12.443    23.201    34.256   2  2
    13.015    23.278    34.664   2  2
    13.110    22.578    34.664   2  2
    14.922    22.111    34.664   2  2
    15.017    21.410    34.664   2  2
    16.829    20.943    34.664   2  2
    16.924    20.242    34.664   2  2
    18.735    19.775    34.664   2  2
    18.831    19.075    34.664   2  2
     5.196    29.351    34.664   2  2
     5.292    28.650    34.664   2  2
     7.103    28.183    34.664   2  2
     7.199    27.482    34.664   2  2
     9.010    27.015    34.664   2  2
     9.106    26.315    34.664   2  2
    10.917    25.848    34.664   2  2
    11.012    25.147    34.664   2  2
    12.824    24.680    34.664   2  2
    12.919    23.979    34.664   2  2
    14.159    23.434    34.256   2  2
    14.826    22.811    34.664   2  2
    15.351    23.240    34.460   2  2
    16.638    22.344    34.664   2  2
    16.733    21.644    34.664   2  2
    18.545    21.177    34.664   2  2
    18.640    20.476    34.664   2  2
     6.340    29.506    34.256   2  2
     7.008    28.884    34.664   2  2
     8.819    28.417    34.664   2  2
     8.915    27.716    34.664   2  2
    10.726    27.249    34.664   2  2
    10.822    26.548    34.664   2  2
    12.633    26.081    34.664   2  2
    12.729    25.380    34.664   2  2
    14.540    24.913    34.664   2  2
    14.636    24.213    34.664   2  2
    15.255    23.940    34.460   2  2
    16.447    23.746    34.664   2  2
    16.543    23.045    34.664   2  2
    17.162    22.772    34.460   2  2
    17.687    23.201    34.256   2  2
    18.354    22.578    34.664   2  2
    18.449    21.877    34.664   2  2
     8.629    29.818    34.664   2  2
     8.724    29.117    34.664   2  2
     9.249    29.545    34.460   2  2
    10.536    28.650    34.664   2  2
    10.631    27.949    34.664   2  2
    12.443    27.482    34.664   2  2
    12.538    26.782    34.664   2  2
    14.350    26.315    34.664   2  2
    14.445    25.614    34.664   2  2
    16.256    25.147    34.664   2  2
    16.352    24.446    34.664   2  2
    16.972    24.174    34.460   2  2
    17.591    23.901    34.256   2  2
    18.163    23.979    34.664   2  2
    18.259    23.278    34.664   2  2
    19.403    23.434    34.256   2  2
    10.440    29.351    34.664   2  2
    11.585    29.506    34.256   2  2
    12.252    28.884    34.664   2  2
    12.347    28.183    34.664   2  2
    14.159    27.716    34.664   2  2
    14.254    27.015    34.664   2  2
    16.066    26.548    34.664   2  2
    16.161    25.848    34.664   2  2
    17.973    25.380    34.664   2  2
    18.068    24.680    34.664   2  2
    19.880    24.213    34.664   2  2
    13.968    29.117    34.664   2  2
    14.064    28.417    34.664   2  2
    15.875    27.949    34.664   2  2
    15.970    27.249    34.664   2  2
    17.782    26.782    34.664   2  2
    17.877    26.081    34.664   2  2
    19.689    25.614    34.664   2  2
    19.784    24.913    34.664   2  2
    13.873    29.818    34.664   2  2
    14.493    29.545    34.460   2  2
    15.684    29.351    34.664   2  2
    15.780    28.650    34.664   2  2
    17.591    28.183    34.664   2  2
    17.687    27.482    34.664   2  2
    19.498    27.015    34.664   2  2
    19.594    26.315    34.664   2  2
    16.829    29.506    34.256   2  2
    17.496    28.884    34.664   2  2
    19.308    28.417    34.664   2  2
    19.403    27.716    34.664   2  2
    19.117    29.818    34.664   2  2
    19.212    29.117    34.664   2  2
    19.737    29.545    34.460   2  2
     4.863     6.658    33.644   3  3
     5.339     5.879    34.052   3  3
     5.053     8.059    33.644   3  3
     4.958     7.358    33.644   3  3
     6.054     6.852    33.848   3  3
     6.579     6.424    33.644   3  3
     8.104     4.789    33.644   3  3
     6.770     7.825    33.644   3  3
     6.674     7.125    33.644   3  3
     8.295     6.190    33.644   3  3
     8.200     5.490    33.644   3  3
     8.486     7.592    33.644   3  3
     8.390     6.891    33.644   3  3
     8.962     6.813    34.052   3  3
     5.625    12.263    33.644   3  3
     5.530    11.562    33.644   3  3
    10.202     7.358    33.644   3  3
    10.107     6.658    33.644   3  3
    10.583     5.879    34.052   3  3
     5.196    13.392    33.848   3  3
     5.816    13.664    33.644   3  3
     5.721    12.963    33.644   3  3
    10.297     8.059    33.644   3  3
    11.298     6.852    33.848   3  3
    11.918     7.125    33.644   3  3
    11.823     6.424    33.644   3  3
    13.444     5.490    33.644   3  3
    13.348     4.789    33.644   3  3
     5.911    14.365    33.644   3  3
     7.532    13.430    33.644   3  3
     7.437    12.730    33.644   3  3
     7.914    11.951    34.052   3  3
    12.014     7.825    33.644   3  3
    13.634     6.891    33.644   3  3
    13.539     6.190    33.644   3  3
     5.578    16.194    33.848   3  3
     7.628    14.131    33.644   3  3
     9.249    13.197    33.644   3  3
    10.774    11.562    33.644   3  3
    13.730     7.592    33.644   3  3
    14.207     6.813    34.052   3  3
    15.351     6.658    33.644   3  3
    15.827     5.879    34.052   3  3
     4.863    19.503    33.644   3  3
     5.339    18.724    34.052   3  3
     9.439    14.598    33.644   3  3
     9.344    13.898    33.644   3  3
    10.440    13.392    33.848   3  3
    10.965    12.963    33.644   3  3
    10.869    12.263    33.644   3  3
    15.541     8.059    33.644   3  3
    15.446     7.358    33.644   3  3
    16.543     6.852    33.848   3  3
    17.067     6.424    33.644   3  3
    18.592     4.789    33.644   3  3
     5.053    20.904    33.644   3  3
     4.958    20.203    33.644   3  3
     6.054    19.697    33.848   3  3
     6.579    19.269    33.644   3  3
     8.104    17.634    33.644   3  3
    11.155    14.365    33.644   3  3
    11.060    13.664    33.644   3  3
    12.681    12.730    33.644   3  3
    13.158    11.951    34.052   3  3
    17.258     7.825    33.644   3  3
    17.162     7.125    33.644   3  3
    18.783     6.190    33.644   3  3
    18.688     5.490    33.644   3  3
     6.770    20.670    33.644   3  3
     6.674    19.970    33.644   3  3
     8.295    19.036    33.644   3  3
     8.200    18.335    33.644   3  3
    10.822    16.194    33.848   3  3
    12.872    14.131    33.644   3  3
    12.776    13.430    33.644   3  3
    18.974     7.592    33.644   3  3
    18.878     6.891    33.644   3  3
    19.451     6.813    34.052   3  3
     8.486    20.437    33.644   3  3
     8.390    19.736    33.644   3  3
     8.962    19.658    34.052   3  3
    14.588    13.898    33.644   3  3
    14.493    13.197    33.644   3  3
    16.113    12.263    33.644   3  3
    16.018    11.562    33.644   3  3
     5.625    25.108    33.644   3  3
     5.530    24.407    33.644   3  3
    10.202    20.203    33.644   3  3
    10.107    19.503    33.644   3  3
    10.583    18.724    34.052   3  3
    14.683    14.598    33.644   3  3
    15.684    13.392    33.848   3  3
    16.304    13.664    33.644   3  3
    16.209    12.963    33.644   3  3
     5.196    26.237    33.848   3  3
     5.816    26.509    33.644   3  3
     5.721    25.809    33.644   3  3
    10.297    20.904    33.644   3  3
    11.298    19.697    33.848   3  3
    11.918    19.970    33.644   3  3
