     1   -23.02246   -29.18967    -0.01546   -0.010979     -3.2831
     2   -23.02344   -26.73986    -0.01601   -0.010560     -3.2831
     3   -23.02294   -27.96477    -0.01577   -0.010587     -3.2831
     4   -22.44634   -27.55646    -0.04201   -0.010767     -3.2831
     5   -22.44586   -28.78136    -0.04174   -0.010604     -3.2831
     6   -21.86925   -28.37305    -0.06799   -0.010861     -3.2831
     7   -21.86879   -29.59795    -0.06770   -0.010716     -3.2831
     8   -21.29218   -29.18966    -0.09395   -0.011567     -3.2831
     9   -23.02447   -24.29004    -0.01640   -0.010747     -3.2831
    10   -23.02396   -25.51495    -0.01622   -0.010602     -3.2831
    11   -22.44735   -25.10662    -0.04243   -0.010885     -3.2831
    12   -22.44684   -26.33154    -0.04224   -0.010791     -3.2831
    13   -21.87024   -25.92322    -0.06846   -0.011027     -3.2831
    14   -21.86974   -27.14814    -0.06825   -0.010947     -3.2831
    15   -21.29314   -26.73982    -0.09448   -0.011155     -3.2831
    16   -21.29265   -27.96475    -0.09425   -0.011138     -3.2831
    17   -20.71605   -27.55643    -0.12049   -0.011265     -3.2831
    18   -20.71558   -28.78135    -0.12022   -0.011081     -3.2831
    19   -20.13897   -28.37304    -0.14648   -0.011258     -3.2831
    20   -20.13852   -29.59795    -0.14618   -0.011053     -3.2831
    21   -19.56191   -29.18966    -0.17243   -0.011921     -3.2831
    22   -23.02549   -21.84023    -0.01680   -0.011407     -3.2831
    23   -23.02498   -23.06513    -0.01659   -0.011023     -3.2831
    24   -22.44837   -22.65679    -0.04280   -0.011471     -3.2831
    25   -22.44786   -23.88171    -0.04261   -0.011107     -3.2831
    26   -21.87125   -23.47337    -0.06882   -0.011514     -3.2831
    27   -21.87075   -24.69829    -0.06864   -0.011192     -3.2831
    28   -21.29414   -24.28996    -0.09485   -0.011533     -3.2831
    29   -21.29364   -25.51489    -0.09468   -0.011274     -3.2831
    30   -20.71703   -25.10656    -0.12089   -0.011535     -3.2831
    31   -20.71654   -26.33150    -0.12071   -0.011346     -3.2831
    32   -20.13993   -25.92318    -0.14693   -0.011531     -3.2831
    33   -20.13944   -27.14812    -0.14673   -0.011385     -3.2831
    34   -19.56284   -26.73980    -0.17296   -0.011531     -3.2831
    35   -19.56236   -27.96473    -0.17273   -0.011479     -3.2831
    36   -18.96959   -28.16895     0.15433   -0.009551     -3.2831
    37   -18.96908   -29.39382     0.15463   -0.008841     -3.2831
    38   -18.39249   -28.98553     0.12837   -0.009530     -3.2831
    39   -23.02649   -19.39043    -0.01733   -0.012415     -3.2831
    40   -23.02599   -20.61532    -0.01704   -0.011875     -3.2831
    41   -22.44936   -20.20696    -0.04326   -0.012440     -3.2831
    42   -22.44886   -21.43187    -0.04301   -0.011927     -3.2831
    43   -21.87223   -21.02351    -0.06922   -0.012517     -3.2831
    44   -21.87174   -22.24844    -0.06900   -0.011970     -3.2831
    45   -21.29512   -21.84008    -0.09521   -0.012526     -3.2831
    46   -21.29463   -23.06502    -0.09502   -0.011959     -3.2831
    47   -20.71801   -22.65667    -0.12122   -0.012438     -3.2831
    48   -20.71753   -23.88162    -0.12105   -0.011888     -3.2831
    49   -20.14091   -23.47328    -0.14726   -0.012268     -3.2831
    50   -20.14043   -24.69823    -0.14710   -0.011798     -3.2831
    51   -19.56381   -24.28990    -0.17331   -0.012075     -3.2831
    52   -19.56333   -25.51485    -0.17315   -0.011715     -3.2831
    53   -18.97066   -25.71917     0.15390   -0.009841     -3.2831
    54   -18.97012   -26.94406     0.15409   -0.009688     -3.2831
    55   -18.39353   -26.53576     0.12786   -0.009782     -3.2831
    56   -18.39300   -27.76065     0.12808   -0.009641     -3.2831
    57   -17.81641   -27.35235     0.10184   -0.009758     -3.2831
    58   -17.81590   -28.57724     0.10210   -0.009727     -3.2831
    59   -17.23930   -28.16894     0.07584   -0.009705     -3.2831
    60   -17.23880   -29.39382     0.07614   -0.008988     -3.2831
    61   -16.66221   -28.98553     0.04988   -0.009671     -3.2831
    62   -23.02746   -16.94066    -0.01816   -0.013602     -3.2831
    63   -23.02699   -18.16554    -0.01770   -0.012997     -3.2831
    64   -22.45032   -17.75717    -0.04396   -0.013528     -3.2831
    65   -22.44985   -18.98206    -0.04357   -0.012994     -3.2831
    66   -21.87319   -18.57368    -0.06980   -0.013703     -3.2831
    67   -21.87272   -19.79859    -0.06948   -0.013108     -3.2831
    68   -21.29607   -19.39021    -0.09570   -0.013893     -3.2831
    69   -21.29560   -20.61514    -0.09542   -0.013186     -3.2831
    70   -20.71896   -20.20676    -0.12164   -0.013934     -3.2831
    71   -20.71849   -21.43172    -0.12141   -0.013141     -3.2831
    72   -20.14185   -21.02335    -0.14762   -0.013788     -3.2831
    73   -20.14139   -22.24832    -0.14743   -0.012942     -3.2831
    74   -19.56476   -21.83996    -0.17363   -0.013457     -3.2831
    75   -19.56429   -23.06493    -0.17347   -0.012660     -3.2831
    76   -18.97175   -23.26937     0.15359   -0.010531     -3.2831
    77   -18.97121   -24.49427     0.15374   -0.010097     -3.2831
    78   -18.39461   -24.08596     0.12752   -0.010269     -3.2831
    79   -18.39407   -25.31086     0.12768   -0.009954     -3.2831
    80   -17.81748   -24.90256     0.10146   -0.010067     -3.2831
    81   -17.81694   -26.12746     0.10163   -0.009872     -3.2831
    82   -17.24035   -25.71915     0.07540   -0.009958     -3.2831
    83   -17.23982   -26.94405     0.07560   -0.009828     -3.2831
    84   -16.66323   -26.53575     0.04936   -0.009905     -3.2831
    85   -16.66271   -27.76064     0.04959   -0.009793     -3.2831
    86   -16.08611   -27.35234     0.02333   -0.009917     -3.2831
    87   -16.08561   -28.57723     0.02360   -0.009909     -3.2831
    88   -15.50901   -28.16893    -0.00266   -0.009916     -3.2831
    89   -15.50853   -29.39382    -0.00235   -0.009197     -3.2831
    90   -14.93192   -28.98552    -0.02862   -0.009900     -3.2831
    91   -23.02826   -14.49098    -0.01936   -0.014379     -3.2831
    92   -23.02790   -15.71581    -0.01871   -0.014116     -3.2831
    93   -22.45118   -15.30746    -0.04503   -0.014077     -3.2831
    94   -22.45078   -16.53230    -0.04444   -0.013956     -3.2831
    95   -21.87408   -16.12392    -0.07073   -0.014431     -3.2831
    96   -21.87365   -17.34878    -0.07022   -0.014203     -3.2831
    97   -21.29696   -16.94038    -0.09648   -0.015067     -3.2831
    98   -21.29653   -18.16528    -0.09604   -0.014567     -3.2831
    99   -20.71985   -17.75687    -0.12228   -0.015611     -3.2831
   100   -20.71941   -18.98181    -0.12192   -0.014796     -3.2831
   101   -20.14275   -18.57340    -0.14815   -0.015816     -3.2831
   102   -20.14231   -19.79838    -0.14785   -0.014755     -3.2831
   103   -19.56566   -19.38999    -0.17408   -0.015629     -3.2831
   104   -19.56522   -20.61498    -0.17383   -0.014456     -3.2831
   105   -18.97284   -20.81955     0.15324   -0.011966     -3.2831
   106   -18.97229   -22.04446     0.15343   -0.011143     -3.2831
