     1   -22.50105   -38.15371     0.03692   -0.105418     -3.2819
     2   -22.53310   -36.73680     0.04280   -0.112681     -3.2820
     3   -22.51714   -37.44481     0.03984   -0.109036     -3.2819
     4   -20.76675   -38.05089     0.04758    0.113305     -3.2810
     5   -22.56623   -35.32350     0.04928   -0.103470     -3.2821
     6   -22.54933   -36.02968     0.04591   -0.112392     -3.2821
     7   -20.79894   -36.63625     0.05356    0.116108     -3.2811
     8   -20.78287   -37.34308     0.05052    0.113483     -3.2810
     9   -19.03301   -37.96646     0.04193   -0.038135     -3.2819
    10   -22.60365   -33.91417     0.05706   -0.047985     -3.2822
    11   -22.58421   -34.61830     0.05298   -0.082586     -3.2822
    12   -20.83256   -35.22574     0.06064    0.147850     -3.2813
    13   -20.81537   -35.93044     0.05688    0.126232     -3.2812
    14   -19.06524   -36.55356     0.04743   -0.042089     -3.2819
    15   -19.04912   -37.25956     0.04468   -0.039856     -3.2819
    16   -17.30367   -37.90599     0.03188   -0.185738     -3.2827
    17   -22.64813   -32.50919     0.06635    0.058524     -3.2821
    18   -22.62488   -33.21113     0.06152   -0.000252     -3.2822
    19   -20.87094   -33.81999     0.06973    0.235966     -3.2813
    20   -20.85096   -34.52223     0.06491    0.183858     -3.2813
    21   -19.09901   -35.14444     0.05365   -0.030648     -3.2817
    22   -19.08173   -35.84848     0.05036   -0.040482     -3.2818
    23   -17.33555   -36.49207     0.03655   -0.206355     -3.2827
    24   -17.31961   -37.19864     0.03417   -0.196853     -3.2827
    25   -15.57341   -37.84890     0.03494   -0.119960     -3.2827
    26   -22.70173   -31.10882     0.07719    0.214564     -3.2819
    27   -22.67365   -31.80839     0.07156    0.128192     -3.2820
    28   -20.91675   -32.41917     0.08077    0.385698     -3.2814
    29   -20.89281   -33.11901     0.07507    0.304202     -3.2814
    30   -19.13756   -33.73996     0.06199    0.031760     -3.2815
    31   -19.11749   -34.44156     0.05748   -0.008146     -3.2816
    32   -17.36893   -35.08157     0.04213   -0.206541     -3.2826
    33   -17.35186   -35.78635     0.03915   -0.210583     -3.2827
    34   -15.60529   -36.43363     0.03995   -0.142457     -3.2828
    35   -15.58936   -37.14093     0.03740   -0.131831     -3.2827
    36   -13.84127   -37.76183     0.04423    0.003982     -3.2814
    37   -22.76700   -29.71311     0.08969    0.473698     -3.2813
    38   -22.73273   -30.41049     0.08333    0.328284     -3.2816
    39   -20.97141   -31.02186     0.09210    0.554548     -3.2814
    40   -20.94291   -31.72023     0.08658    0.473103     -3.2814
    41   -19.18383   -32.34073     0.07346    0.178706     -3.2813
    42   -19.15959   -33.03970     0.06730    0.093261     -3.2814
    43   -17.40703   -33.67555     0.05008   -0.154917     -3.2822
    44   -17.38717   -34.37791     0.04571   -0.189788     -3.2824
    45   -15.63862   -35.02125     0.04579   -0.148546     -3.2828
